,Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
91040,2016-01-27 11:00:00.000 +0100,Foggy,rain,1.9833333333333332,-0.7666666666666662,0.96,9.3541,182.0,0.161,0.0,1028.4,Foggy throughout the day.
91041,2016-01-27 12:00:00.000 +0100,Foggy,rain,2.511111111111113,-0.1999999999999996,1.0,9.6117,192.0,0.161,0.0,1027.7,Foggy throughout the day.
91042,2016-01-27 13:00:00.000 +0100,Foggy,rain,4.144444444444445,2.205555555555555,0.93,7.776300000000001,229.0,0.7567,0.0,1026.57,Foggy throughout the day.
91043,2016-01-27 14:00:00.000 +0100,Foggy,rain,3.911111111111111,3.911111111111111,1.0,3.1717,172.0,0.3703,0.0,1025.97,Foggy throughout the day.
91044,2016-01-27 15:00:00.000 +0100,Foggy,rain,3.911111111111111,1.9277777777777767,1.0,7.792400000000001,191.0,0.2093,0.0,1025.66,Foggy throughout the day.
91045,2016-01-27 16:00:00.000 +0100,Foggy,rain,4.016666666666665,1.6611111111111123,1.0,9.3219,187.0,0.1932,0.0,1025.59,Foggy throughout the day.
91046,2016-01-27 17:00:00.000 +0100,Foggy,rain,3.7944444444444434,1.8666666666666665,1.0,7.550900000000001,180.0,0.0322,0.0,1025.48,Foggy throughout the day.
91047,2016-01-27 18:00:00.000 +0100,Foggy,rain,2.7111111111111126,0.0444444444444434,1.0,9.5634,219.0,0.0,0.0,1025.8,Foggy throughout the day.
91048,2016-01-27 19:00:00.000 +0100,Foggy,rain,2.177777777777779,0.3333333333333341,1.0,6.4561,184.0,0.0,0.0,1025.94,Foggy throughout the day.
91049,2016-01-27 20:00:00.000 +0100,Foggy,rain,1.094444444444444,-1.3611111111111107,1.0,7.760200000000001,209.0,0.0,0.0,1025.53,Foggy throughout the day.
91050,2016-01-27 21:00:00.000 +0100,Foggy,rain,0.5333333333333338,0.5333333333333338,1.0,3.1234,162.0,0.161,0.0,1025.79,Foggy throughout the day.
91051,2016-01-27 22:00:00.000 +0100,Foggy,rain,0.0944444444444453,-1.6444444444444448,1.0,5.3935,177.0,0.0161,0.0,1025.75,Foggy throughout the day.
91052,2016-01-27 23:00:00.000 +0100,Foggy,snow,-0.5777777777777773,-4.144444444444445,1.0,10.5938,160.0,0.161,0.0,1025.4,Foggy throughout the day.
91053,2016-01-28 00:00:00.000 +0100,Foggy,snow,-0.5999999999999991,-2.766666666666667,1.0,6.166300000000001,180.0,0.161,0.0,1025.48,Foggy until morning.
91054,2016-01-28 01:00:00.000 +0100,Foggy,snow,-0.4166666666666667,-2.127777777777777,0.97,5.184200000000001,166.0,0.4025,0.0,1025.42,Foggy until morning.
91055,2016-01-28 02:00:00.000 +0100,Foggy,snow,-0.5333333333333338,-4.083333333333334,1.0,10.5616,159.0,1.2880000000000005,0.0,1025.37,Foggy until morning.
91056,2016-01-28 03:00:00.000 +0100,Foggy,snow,-0.0055555555555564,-2.077777777777777,1.0,6.166300000000001,180.0,1.2719,0.0,1024.98,Foggy until morning.
91057,2016-01-28 04:00:00.000 +0100,Foggy,snow,-0.0277777777777781,-1.861111111111112,1.0,5.570600000000001,183.0,1.3524,0.0,1024.79,Foggy until morning.
91058,2016-01-28 05:00:00.000 +0100,Foggy,rain,0.9888888888888896,-1.877777777777777,1.0,9.0965,199.0,1.8837,0.0,1024.38,Foggy until morning.
91059,2016-01-28 06:00:00.000 +0100,Foggy,rain,1.0611111111111091,-2.1611111111111114,1.0,10.5455,171.0,2.9785000000000004,0.0,1024.39,Foggy until morning.
91060,2016-01-28 07:00:00.000 +0100,Foggy,rain,1.1944444444444438,-1.533333333333334,0.99,8.7423,180.0,1.9159,0.0,1024.92,Foggy until morning.
91061,2016-01-28 08:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,-1.1333333333333329,1.0,12.2038,180.0,3.4454,0.0,1025.15,Foggy until morning.
91062,2016-01-28 09:00:00.000 +0100,Mostly Cloudy,rain,3.844444444444445,1.1055555555555567,1.0,10.8675,171.0,4.83,0.0,1025.27,Foggy until morning.
91063,2016-01-28 10:00:00.000 +0100,Mostly Cloudy,rain,6.91111111111111,4.794444444444446,0.99,10.835300000000002,215.0,7.679699999999999,0.0,1025.56,Foggy until morning.
91064,2016-01-28 11:00:00.000 +0100,Mostly Cloudy,rain,11.044444444444444,11.044444444444444,0.8,15.922900000000002,221.0,9.9015,0.0,1025.55,Foggy until morning.
91065,2016-01-28 12:00:00.000 +0100,Mostly Cloudy,rain,12.244444444444444,12.244444444444444,0.74,23.184,230.0,15.922900000000002,0.0,1024.86,Foggy until morning.
91066,2016-01-28 13:00:00.000 +0100,Mostly Cloudy,rain,12.72222222222222,12.72222222222222,0.71,19.4005,235.0,15.1823,0.0,1024.63,Foggy until morning.
91067,2016-01-28 14:00:00.000 +0100,Partly Cloudy,rain,13.883333333333336,13.883333333333336,0.67,21.8638,241.0,16.1,0.0,1024.07,Foggy until morning.
91068,2016-01-28 15:00:00.000 +0100,Mostly Cloudy,rain,13.883333333333336,13.883333333333336,0.67,17.146500000000003,241.0,16.1,0.0,1024.19,Foggy until morning.
91069,2016-01-28 16:00:00.000 +0100,Mostly Cloudy,rain,11.244444444444447,11.244444444444447,0.78,8.7101,220.0,15.1823,0.0,1024.77,Foggy until morning.
91070,2016-01-28 17:00:00.000 +0100,Partly Cloudy,rain,9.044444444444444,7.650000000000002,0.88,9.2253,192.0,16.0517,0.0,1025.45,Foggy until morning.
91071,2016-01-28 18:00:00.000 +0100,Partly Cloudy,rain,7.244444444444444,4.927777777777776,0.92,12.4131,220.0,14.9086,0.0,1025.98,Foggy until morning.
91072,2016-01-28 19:00:00.000 +0100,Clear,rain,5.977777777777777,4.094444444444443,0.98,8.855,187.0,7.5992,0.0,1026.1,Foggy until morning.
91073,2016-01-28 20:00:00.000 +0100,Foggy,rain,4.01111111111111,1.633333333333332,0.92,9.4024,193.0,2.3023,0.0,1026.39,Foggy until morning.
91074,2016-01-28 21:00:00.000 +0100,Foggy,rain,4.522222222222222,3.094444444444445,0.99,6.279,193.0,1.2236,0.0,1026.71,Foggy until morning.
91075,2016-01-28 22:00:00.000 +0100,Foggy,rain,4.066666666666666,2.82777777777778,0.98,5.554500000000001,217.0,2.2701,0.0,1027.14,Foggy until morning.
91076,2016-01-28 23:00:00.000 +0100,Partly Cloudy,rain,3.85,3.85,0.99,3.3971,263.0,3.2844,0.0,1027.42,Foggy until morning.
91077,2016-01-29 00:00:00.000 +0100,Partly Cloudy,rain,3.800000000000002,2.194444444444446,1.0,6.488300000000001,253.0,3.6064000000000007,0.0,1027.35,Foggy starting in the evening.
91078,2016-01-29 01:00:00.000 +0100,Clear,rain,3.622222222222224,3.622222222222224,0.99,3.6869,260.0,3.381,0.0,1027.47,Foggy starting in the evening.
91079,2016-01-29 02:00:00.000 +0100,Foggy,rain,2.688888888888891,2.688888888888891,1.0,3.0912,267.0,0.6440000000000001,0.0,1027.63,Foggy starting in the evening.
91080,2016-01-29 03:00:00.000 +0100,Foggy,rain,2.594444444444445,2.594444444444445,1.0,3.1234,263.0,0.2898,0.0,1027.73,Foggy starting in the evening.
91081,2016-01-29 04:00:00.000 +0100,Foggy,rain,1.188888888888889,1.188888888888889,1.0,1.9803,295.0,1.3041000000000005,0.0,1027.64,Foggy starting in the evening.
91082,2016-01-29 05:00:00.000 +0100,Foggy,rain,0.0444444444444434,0.0444444444444434,1.0,1.5295,180.0,0.161,0.0,1027.75,Foggy starting in the evening.
91083,2016-01-29 06:00:00.000 +0100,Foggy,rain,1.1055555555555567,1.1055555555555567,1.0,0.0,0.0,2.4794,0.0,1028.01,Foggy starting in the evening.
91084,2016-01-29 07:00:00.000 +0100,Mostly Cloudy,rain,1.5611111111111124,-0.8055555555555551,0.99,7.728,272.0,5.216400000000001,0.0,1028.09,Foggy starting in the evening.
91085,2016-01-29 08:00:00.000 +0100,Mostly Cloudy,rain,2.6555555555555563,-0.472222222222223,1.0,11.5598,211.0,3.864,0.0,1028.26,Foggy starting in the evening.
91086,2016-01-29 09:00:00.000 +0100,Mostly Cloudy,rain,2.727777777777776,2.727777777777776,1.0,0.161,41.0,3.880100000000001,0.0,1028.74,Foggy starting in the evening.
91087,2016-01-29 10:00:00.000 +0100,Mostly Cloudy,rain,3.916666666666665,1.8000000000000012,0.99,8.291500000000001,318.0,4.2665,0.0,1029.07,Foggy starting in the evening.
91088,2016-01-29 11:00:00.000 +0100,Mostly Cloudy,rain,7.027777777777777,7.027777777777777,0.93,4.652900000000001,11.0,4.83,0.0,1029.33,Foggy starting in the evening.
91089,2016-01-29 12:00:00.000 +0100,Overcast,rain,7.627777777777775,5.972222222222222,0.89,9.1931,341.0,4.83,0.0,1028.79,Foggy starting in the evening.
91090,2016-01-29 13:00:00.000 +0100,Overcast,rain,6.372222222222222,4.516666666666668,0.92,9.0482,25.0,4.6690000000000005,0.0,1029.0,Foggy starting in the evening.
91091,2016-01-29 14:00:00.000 +0100,Mostly Cloudy,rain,6.166666666666668,4.555555555555557,0.92,7.856800000000001,6.0,3.9284,0.0,1028.91,Foggy starting in the evening.
91092,2016-01-29 15:00:00.000 +0100,Mostly Cloudy,rain,7.255555555555556,7.255555555555556,0.86,4.6851,6.0,4.4436,0.0,1028.84,Foggy starting in the evening.
91093,2016-01-29 16:00:00.000 +0100,Partly Cloudy,rain,6.488888888888889,6.488888888888889,0.9,3.059,7.0,4.379200000000001,0.0,1029.47,Foggy starting in the evening.
91094,2016-01-29 17:00:00.000 +0100,Foggy,rain,3.994444444444443,3.994444444444443,0.99,1.8837,333.0,1.9159,0.0,1029.93,Foggy starting in the evening.
91095,2016-01-29 18:00:00.000 +0100,Foggy,rain,2.7722222222222235,2.7722222222222235,1.0,2.9463000000000004,39.0,1.5778,0.0,1030.73,Foggy starting in the evening.
91096,2016-01-29 19:00:00.000 +0100,Foggy,rain,0.3388888888888886,0.3388888888888886,0.99,0.2898,258.0,0.161,0.0,1031.29,Foggy starting in the evening.
91097,2016-01-29 20:00:00.000 +0100,Foggy,snow,-1.0666666666666675,-3.9166666666666665,1.0,7.824600000000001,210.0,0.0322,0.0,1031.41,Foggy starting in the evening.
91098,2016-01-29 21:00:00.000 +0100,Foggy,snow,-0.944444444444444,-0.944444444444444,1.0,3.2683,196.0,0.1932,0.0,1031.91,Foggy starting in the evening.
91099,2016-01-29 22:00:00.000 +0100,Foggy,snow,-1.3222222222222215,-3.3833333333333333,1.0,5.6833,211.0,0.2093,0.0,1032.18,Foggy starting in the evening.
91100,2016-01-29 23:00:00.000 +0100,Foggy,snow,-1.5444444444444452,-3.9777777777777774,1.0,6.4722,182.0,0.1932,0.0,1032.17,Foggy starting in the evening.
91101,2016-01-03 00:00:00.000 +0100,Mostly Cloudy,snow,-4.566666666666666,-9.866666666666664,0.72,14.296800000000005,61.0,14.9086,0.0,1023.53,Mostly cloudy throughout the day.
91102,2016-01-03 01:00:00.000 +0100,Overcast,snow,-4.53888888888889,-9.283333333333337,0.75,12.0106,81.0,14.168000000000005,0.0,1022.77,Mostly cloudy throughout the day.
91103,2016-01-03 02:00:00.000 +0100,Overcast,snow,-4.58888888888889,-9.21111111111111,0.74,11.511500000000002,78.0,14.9086,0.0,1022.21,Mostly cloudy throughout the day.
91104,2016-01-03 03:00:00.000 +0100,Overcast,snow,-4.611111111111111,-9.9,0.72,14.2002,88.0,14.9086,0.0,1021.63,Mostly cloudy throughout the day.
91105,2016-01-03 04:00:00.000 +0100,Overcast,snow,-4.53888888888889,-9.155555555555557,0.7,11.5276,82.0,14.168000000000005,0.0,1021.35,Mostly cloudy throughout the day.
91106,2016-01-03 05:00:00.000 +0100,Overcast,snow,-5.166666666666667,-10.22222222222222,0.69,12.6868,70.0,15.826300000000002,0.0,1021.14,Mostly cloudy throughout the day.
91107,2016-01-03 06:00:00.000 +0100,Overcast,snow,-5.188888888888889,-10.961111111111112,0.69,15.778000000000002,60.0,15.826300000000002,0.0,1020.64,Mostly cloudy throughout the day.
91108,2016-01-03 07:00:00.000 +0100,Overcast,snow,-5.98888888888889,-11.6,0.79,14.2485,55.0,14.9569,0.0,1020.08,Mostly cloudy throughout the day.
91109,2016-01-03 08:00:00.000 +0100,Mostly Cloudy,snow,-6.255555555555556,-12.633333333333336,0.75,17.4524,51.0,14.9086,0.0,1019.86,Mostly cloudy throughout the day.
91110,2016-01-03 09:00:00.000 +0100,Mostly Cloudy,snow,-6.255555555555556,-12.27777777777778,0.75,15.7619,41.0,14.9086,0.0,1019.96,Mostly cloudy throughout the day.
91111,2016-01-03 10:00:00.000 +0100,Mostly Cloudy,snow,-5.083333333333332,-10.455555555555556,0.68,14.0875,55.0,14.731500000000002,0.0,1019.84,Mostly cloudy throughout the day.
91112,2016-01-03 11:00:00.000 +0100,Mostly Cloudy,snow,-5.094444444444445,-10.483333333333333,0.68,14.1519,41.0,15.134000000000002,0.0,1019.46,Mostly cloudy throughout the day.
91113,2016-01-03 12:00:00.000 +0100,Mostly Cloudy,snow,-5.072222222222221,-10.433333333333334,0.63,14.023100000000005,41.0,15.134000000000002,0.0,1018.57,Mostly cloudy throughout the day.
91114,2016-01-03 13:00:00.000 +0100,Mostly Cloudy,snow,-4.038888888888888,-8.855555555555556,0.62,12.719,42.0,14.731500000000002,0.0,1017.65,Mostly cloudy throughout the day.
91115,2016-01-03 14:00:00.000 +0100,Mostly Cloudy,snow,-3.9833333333333343,-9.094444444444443,0.57,14.0392,50.0,15.1823,0.0,1017.36,Mostly cloudy throughout the day.
91116,2016-01-03 15:00:00.000 +0100,Mostly Cloudy,snow,-5.050000000000001,-10.711111111111112,0.68,15.391600000000002,22.0,15.1823,0.0,1017.15,Mostly cloudy throughout the day.
91117,2016-01-03 16:00:00.000 +0100,Mostly Cloudy,snow,-5.827777777777777,-10.883333333333333,0.66,12.1555,23.0,14.7637,0.0,1017.13,Mostly cloudy throughout the day.
91118,2016-01-03 17:00:00.000 +0100,Overcast,snow,-6.2333333333333325,-9.83888888888889,0.74,7.502600000000001,20.0,12.2521,0.0,1017.03,Mostly cloudy throughout the day.
91119,2016-01-03 18:00:00.000 +0100,Overcast,snow,-7.366666666666668,-7.366666666666668,0.8,3.1073,17.0,11.9784,0.0,1016.94,Mostly cloudy throughout the day.
91120,2016-01-03 19:00:00.000 +0100,Overcast,snow,-7.755555555555556,-11.35,0.77,6.8908000000000005,313.0,11.6886,0.0,1017.09,Mostly cloudy throughout the day.
91121,2016-01-03 20:00:00.000 +0100,Overcast,snow,-8.983333333333334,-13.105555555555556,0.84,7.615300000000001,211.0,12.075,0.0,1017.0,Mostly cloudy throughout the day.
91122,2016-01-03 21:00:00.000 +0100,Partly Cloudy,snow,-8.55,-8.55,0.84,3.0751,220.0,11.9784,0.0,1017.1,Mostly cloudy throughout the day.
91123,2016-01-03 22:00:00.000 +0100,Mostly Cloudy,snow,-7.899999999999999,-11.83888888888889,0.85,7.615300000000001,195.0,11.6886,0.0,1016.73,Mostly cloudy throughout the day.
91124,2016-01-03 23:00:00.000 +0100,Mostly Cloudy,snow,-7.416666666666667,-14.633333333333333,0.81,20.3021,190.0,11.9784,0.0,1015.98,Mostly cloudy throughout the day.
91125,2016-01-30 00:00:00.000 +0100,Foggy,snow,-1.6444444444444448,-3.944444444444445,1.0,6.118,171.0,0.805,0.0,1032.07,Foggy until afternoon.
91126,2016-01-30 01:00:00.000 +0100,Foggy,snow,-1.072222222222222,-4.555555555555555,1.0,9.9176,161.0,1.6261,0.0,1031.92,Foggy until afternoon.
91127,2016-01-30 02:00:00.000 +0100,Foggy,snow,-0.6722222222222227,-2.8999999999999995,1.0,6.279,160.0,0.322,0.0,1031.8,Foggy until afternoon.
91128,2016-01-30 03:00:00.000 +0100,Foggy,snow,-1.161111111111111,-3.4611111111111112,1.0,6.295100000000001,172.0,0.161,0.0,1031.39,Foggy until afternoon.
91129,2016-01-30 04:00:00.000 +0100,Foggy,snow,-0.816666666666666,-2.827777777777777,0.97,5.7155000000000005,154.0,0.161,0.0,1031.03,Foggy until afternoon.
91130,2016-01-30 05:00:00.000 +0100,Foggy,snow,-1.183333333333333,-4.488888888888888,1.0,9.2414,151.0,0.161,0.0,1030.69,Foggy until afternoon.
91131,2016-01-30 06:00:00.000 +0100,Foggy,snow,-0.994444444444444,-4.283333333333334,1.0,9.2897,151.0,0.161,0.0,1030.85,Foggy until afternoon.
91132,2016-01-30 07:00:00.000 +0100,Foggy,snow,-1.1666666666666674,-5.655555555555555,1.0,14.0875,150.0,0.0161,0.0,1031.06,Foggy until afternoon.
91133,2016-01-30 08:00:00.000 +0100,Foggy,snow,-1.0888888888888897,-5.511111111111112,1.0,13.8621,151.0,0.0,0.0,1030.65,Foggy until afternoon.
91134,2016-01-30 09:00:00.000 +0100,Foggy,snow,0.0,-3.533333333333333,1.0,10.9319,159.0,0.0,0.0,1030.37,Foggy until afternoon.
91135,2016-01-30 10:00:00.000 +0100,Foggy,rain,1.1388888888888873,-2.3555555555555547,0.99,11.7691,159.0,0.0322,0.0,1030.1,Foggy until afternoon.
91136,2016-01-30 11:00:00.000 +0100,Foggy,rain,2.311111111111109,-1.3944444444444453,1.0,14.1358,151.0,0.0644,0.0,1029.54,Foggy until afternoon.
91137,2016-01-30 12:00:00.000 +0100,Foggy,rain,3.0277777777777795,-0.5722222222222229,1.0,14.4739,151.0,0.8372,0.0,1028.71,Foggy until afternoon.
91138,2016-01-30 13:00:00.000 +0100,Mostly Cloudy,rain,5.266666666666665,2.511111111111113,0.93,12.4614,143.0,3.8318,0.0,1027.61,Foggy until afternoon.
91139,2016-01-30 14:00:00.000 +0100,Overcast,rain,6.288888888888889,3.266666666666668,0.99,15.6009,141.0,4.588500000000001,0.0,1026.4,Foggy until afternoon.
91140,2016-01-30 15:00:00.000 +0100,Overcast,rain,7.305555555555555,4.7,0.99,14.329,151.0,4.588500000000001,0.0,1025.51,Foggy until afternoon.
91141,2016-01-30 16:00:00.000 +0100,Mostly Cloudy,rain,6.472222222222221,4.0388888888888905,0.98,12.075,152.0,4.1377,0.0,1024.62,Foggy until afternoon.
91142,2016-01-30 17:00:00.000 +0100,Mostly Cloudy,rain,6.194444444444444,3.338888888888888,0.99,14.329,151.0,4.025,0.0,1023.43,Foggy until afternoon.
91143,2016-01-30 18:00:00.000 +0100,Overcast,rain,6.172222222222222,3.311111111111112,0.99,14.329,151.0,4.4919,0.0,1022.72,Foggy until afternoon.
91144,2016-01-30 19:00:00.000 +0100,Overcast,rain,6.9722222222222205,4.100000000000001,0.99,15.697500000000002,153.0,5.5384,0.0,1021.86,Foggy until afternoon.
91145,2016-01-30 20:00:00.000 +0100,Overcast,rain,7.222222222222222,4.666666666666666,0.93,13.894300000000005,170.0,6.021400000000001,0.0,1020.55,Foggy until afternoon.
91146,2016-01-30 21:00:00.000 +0100,Overcast,rain,6.716666666666669,4.033333333333332,0.93,13.9587,161.0,7.969500000000001,0.0,1019.54,Foggy until afternoon.
91147,2016-01-30 22:00:00.000 +0100,Overcast,rain,6.144444444444446,3.783333333333335,0.93,11.3183,192.0,8.3398,0.0,1018.81,Foggy until afternoon.
91148,2016-01-30 23:00:00.000 +0100,Mostly Cloudy,rain,7.96111111111111,4.777777777777779,0.82,20.3987,200.0,14.9086,0.0,1017.47,Foggy until afternoon.
91149,2016-01-31 00:00:00.000 +0100,Partly Cloudy,rain,7.96111111111111,4.761111111111111,0.78,20.5597,191.0,15.134000000000002,0.0,1016.3,Overcast throughout the day.
91150,2016-01-31 01:00:00.000 +0100,Mostly Cloudy,rain,8.205555555555557,4.57222222222222,0.81,25.9854,202.0,14.3612,0.0,1015.43,Overcast throughout the day.
91151,2016-01-31 02:00:00.000 +0100,Mostly Cloudy,rain,8.494444444444444,5.050000000000002,0.79,24.633000000000003,192.0,14.9086,0.0,1014.3,Overcast throughout the day.
91152,2016-01-31 03:00:00.000 +0100,Breezy and Overcast,rain,10.02222222222222,10.02222222222222,0.71,30.6866,211.0,9.982,0.0,1013.9,Overcast throughout the day.
91153,2016-01-31 04:00:00.000 +0100,Overcast,rain,9.47777777777778,6.166666666666668,0.73,26.5328,206.0,14.9569,0.0,1013.46,Overcast throughout the day.
91154,2016-01-31 05:00:00.000 +0100,Overcast,rain,10.0,6.877777777777779,0.71,25.9854,221.0,9.982,0.0,1012.99,Overcast throughout the day.
91155,2016-01-31 06:00:00.000 +0100,Overcast,rain,9.883333333333333,7.722222222222222,0.78,15.4721,230.0,10.2557,0.0,1013.57,Overcast throughout the day.
91156,2016-01-31 07:00:00.000 +0100,Overcast,rain,8.68888888888889,6.25,0.78,15.4721,226.0,10.2235,0.0,1013.97,Overcast throughout the day.
91157,2016-01-31 08:00:00.000 +0100,Overcast,rain,8.844444444444445,6.461111111111112,0.77,15.3594,220.0,10.2557,0.0,1013.97,Overcast throughout the day.
91158,2016-01-31 09:00:00.000 +0100,Overcast,rain,9.97777777777778,7.222222222222222,0.77,21.5096,221.0,9.982,0.0,1014.42,Overcast throughout the day.
91159,2016-01-31 10:00:00.000 +0100,Overcast,rain,9.65,7.788888888888891,0.78,12.783400000000002,255.0,10.3523,0.0,1014.98,Overcast throughout the day.
91160,2016-01-31 11:00:00.000 +0100,Overcast,rain,8.77222222222222,5.266666666666665,0.77,26.404,311.0,9.982,0.0,1015.75,Overcast throughout the day.
91161,2016-01-31 12:00:00.000 +0100,Overcast,rain,8.733333333333333,5.772222222222222,0.77,20.1411,301.0,9.982,0.0,1016.21,Overcast throughout the day.
91162,2016-01-31 13:00:00.000 +0100,Overcast,rain,7.672222222222223,5.394444444444445,0.83,12.719,323.0,10.577700000000002,0.0,1016.07,Overcast throughout the day.
91163,2016-01-31 14:00:00.000 +0100,Overcast,rain,7.161111111111111,4.349999999999999,0.73,15.552600000000002,300.0,10.2557,0.0,1016.56,Overcast throughout the day.
91164,2016-01-31 15:00:00.000 +0100,Overcast,rain,7.161111111111111,5.694444444444445,0.73,7.953400000000001,213.0,10.2557,0.0,1016.28,Overcast throughout the day.
91165,2016-01-31 16:00:00.000 +0100,Overcast,rain,5.888888888888889,3.8333333333333326,0.81,9.5473,243.0,10.3523,0.0,1016.48,Overcast throughout the day.
91166,2016-01-31 17:00:00.000 +0100,Overcast,rain,6.044444444444446,3.4222222222222203,0.79,12.654600000000002,230.0,10.2557,0.0,1016.69,Overcast throughout the day.
91167,2016-01-31 18:00:00.000 +0100,Overcast,rain,5.027777777777776,4.17777777777778,0.86,4.8622000000000005,211.0,10.2557,0.0,1017.25,Overcast throughout the day.
91168,2016-01-31 19:00:00.000 +0100,Overcast,rain,4.044444444444445,1.6277777777777775,0.98,9.5795,181.0,10.2235,0.0,1017.9,Overcast throughout the day.
91169,2016-01-31 20:00:00.000 +0100,Overcast,rain,3.938888888888891,2.872222222222223,0.92,5.055400000000001,196.0,9.982,0.0,1018.35,Overcast throughout the day.
91170,2016-01-31 21:00:00.000 +0100,Overcast,rain,3.866666666666667,1.0611111111111091,0.96,11.1895,183.0,8.1305,0.0,1018.45,Overcast throughout the day.
91171,2016-01-31 22:00:00.000 +0100,Overcast,rain,3.3444444444444463,0.5555555555555556,1.0,10.626,190.0,8.05,0.0,1018.22,Overcast throughout the day.
91172,2016-01-31 23:00:00.000 +0100,Overcast,rain,3.2833333333333314,0.3500000000000014,1.0,11.253900000000002,201.0,8.05,0.0,1018.07,Overcast throughout the day.
91173,2016-01-04 00:00:00.000 +0100,Overcast,snow,-7.9944444444444445,-15.211111111111112,0.78,19.4971,179.0,11.9784,0.0,1015.48,Foggy in the afternoon.
91174,2016-01-04 01:00:00.000 +0100,Overcast,snow,-7.96111111111111,-15.038888888888888,0.74,18.837,179.0,11.9784,0.0,1015.26,Foggy in the afternoon.
91175,2016-01-04 02:00:00.000 +0100,Mostly Cloudy,snow,-8.86111111111111,-15.72222222222222,0.71,16.7279,161.0,11.8979,0.0,1015.04,Foggy in the afternoon.
91176,2016-01-04 03:00:00.000 +0100,Overcast,snow,-8.883333333333333,-15.816666666666666,0.71,17.0338,161.0,14.9086,0.0,1014.26,Foggy in the afternoon.
91177,2016-01-04 04:00:00.000 +0100,Overcast,snow,-9.02777777777778,-15.877777777777776,0.7,16.5186,153.0,14.168000000000005,0.0,1013.23,Foggy in the afternoon.
91178,2016-01-04 05:00:00.000 +0100,Overcast,snow,-10.02222222222222,-16.805555555555557,0.74,15.230600000000004,150.0,9.982,0.0,1012.44,Foggy in the afternoon.
91179,2016-01-04 06:00:00.000 +0100,Partly Cloudy,snow,-10.02222222222222,-17.22222222222222,0.68,16.9694,140.0,14.9086,0.0,1011.56,Foggy in the afternoon.
91180,2016-01-04 07:00:00.000 +0100,Mostly Cloudy,snow,-10.0,-16.799999999999997,0.68,15.3111,152.0,15.1823,0.0,1011.11,Foggy in the afternoon.
91181,2016-01-04 08:00:00.000 +0100,Mostly Cloudy,snow,-8.983333333333334,-15.616666666666667,0.68,15.633100000000002,140.0,15.1823,0.0,1010.81,Foggy in the afternoon.
91182,2016-01-04 09:00:00.000 +0100,Mostly Cloudy,snow,-8.91111111111111,-15.605555555555554,0.73,15.939000000000002,131.0,15.1823,0.0,1009.67,Foggy in the afternoon.
91183,2016-01-04 10:00:00.000 +0100,Mostly Cloudy,snow,-7.838888888888889,-14.550000000000002,0.68,17.2109,133.0,15.1823,0.0,1009.0,Foggy in the afternoon.
91184,2016-01-04 11:00:00.000 +0100,Overcast,snow,-7.28888888888889,-13.555555555555555,0.67,15.7619,121.0,15.1823,0.0,1007.78,Foggy in the afternoon.
91185,2016-01-04 12:00:00.000 +0100,Overcast,snow,-7.294444444444443,-13.583333333333334,0.74,15.8746,102.0,5.4418,0.0,1006.29,Foggy in the afternoon.
91186,2016-01-04 13:00:00.000 +0100,Foggy,snow,-7.227777777777779,-12.4,0.88,11.5276,112.0,1.449,0.0,1005.43,Foggy in the afternoon.
91187,2016-01-04 14:00:00.000 +0100,Foggy,snow,-7.266666666666666,-12.727777777777778,0.95,12.525800000000002,111.0,2.4955000000000003,0.0,1004.98,Foggy in the afternoon.
91188,2016-01-04 15:00:00.000 +0100,Foggy,snow,-7.244444444444444,-11.161111111111111,0.96,7.824600000000001,91.0,2.5921000000000003,0.0,1004.09,Foggy in the afternoon.
91189,2016-01-04 16:00:00.000 +0100,Foggy,snow,-7.144444444444444,-11.211111111111112,0.95,8.2593,110.0,2.737,0.0,1003.77,Foggy in the afternoon.
91190,2016-01-04 17:00:00.000 +0100,Overcast,snow,-6.183333333333333,-9.911111111111111,0.88,7.824600000000001,99.0,6.118,0.0,1003.41,Foggy in the afternoon.
91191,2016-01-04 18:00:00.000 +0100,Overcast,snow,-6.183333333333333,-9.88888888888889,0.88,7.776300000000001,109.0,7.905100000000001,0.0,1002.72,Foggy in the afternoon.
91192,2016-01-04 19:00:00.000 +0100,Overcast,snow,-6.138888888888889,-9.911111111111111,0.89,7.969500000000001,97.0,9.4346,0.0,1002.18,Foggy in the afternoon.
91193,2016-01-04 20:00:00.000 +0100,Overcast,snow,-6.161111111111111,-9.905555555555557,0.89,7.889000000000001,108.0,9.8049,0.0,1001.44,Foggy in the afternoon.
91194,2016-01-04 21:00:00.000 +0100,Overcast,snow,-5.650000000000001,-8.716666666666667,0.85,6.4722,98.0,9.7083,0.0,1001.82,Foggy in the afternoon.
91195,2016-01-04 22:00:00.000 +0100,Overcast,snow,-5.705555555555555,-5.705555555555555,0.89,3.0751,74.0,9.8371,0.0,1002.12,Foggy in the afternoon.
91196,2016-01-04 23:00:00.000 +0100,Overcast,snow,-5.672222222222223,-5.672222222222223,0.89,3.0107000000000004,282.0,8.0017,0.0,1002.43,Foggy in the afternoon.
